date,member,rideable,count,duration
2021-06-10,casual,electric_bike,4613,6029096.0
2021-06-10,casual,classic_bike,5962,9624118.0
2021-06-10,casual,docked_bike,1415,4408402.0
2021-06-23,member,electric_bike,4200,3268116.0
2021-06-23,member,classic_bike,9214,7424037.0
2021-06-23,casual,electric_bike,4108,4875002.0
2021-06-23,casual,classic_bike,5253,7852847.0
2021-06-23,casual,docked_bike,1099,3078961.0
2021-06-22,member,electric_bike,4380,3483671.0
2021-06-22,member,classic_bike,9505,8057357.0
2021-06-22,casual,electric_bike,4590,5577717.0
2021-06-22,casual,classic_bike,5535,8587214.0
2021-06-22,casual,docked_bike,1492,4496548.0
2021-06-29,member,electric_bike,3260,2525904.0
2021-06-29,member,classic_bike,7154,5749437.0
2021-06-29,casual,electric_bike,2922,3282408.0
2021-06-29,casual,classic_bike,3486,4733645.0
2021-06-29,casual,docked_bike,893,2721777.0
2021-06-05,member,electric_bike,4557,4239094.0
2021-06-05,member,classic_bike,9022,8804038.0
2021-06-05,casual,electric_bike,7750,11139942.0
2021-06-05,casual,classic_bike,11785,22078492.0
2021-06-05,casual,docked_bike,3534,12449110.0
2021-06-02,member,electric_bike,3970,3227360.0
2021-06-02,member,classic_bike,8059,6813877.0
2021-06-02,casual,electric_bike,3545,4479575.0
2021-06-02,casual,classic_bike,3591,5406104.0
2021-06-02,casual,docked_bike,1090,3617395.0
2021-06-08,member,electric_bike,4237,3392394.0
2021-06-08,member,classic_bike,8675,7621496.0
2021-06-08,casual,electric_bike,3926,4997081.0
2021-06-08,casual,classic_bike,4572,7697724.0
2021-06-08,casual,docked_bike,1229,4735646.0
2021-06-07,member,electric_bike,3105,2485890.0
2021-06-07,member,classic_bike,6923,5610487.0
2021-06-07,casual,electric_bike,3071,4095696.0
2021-06-07,casual,classic_bike,3541,5710629.0
2021-06-07,casual,docked_bike,1018,3276066.0
2021-06-26,casual,electric_bike,3189,3461001.0
2021-06-26,casual,classic_bike,3868,5779328.0
2021-06-26,casual,docked_bike,999,3161156.0
2021-06-26,member,electric_bike,2450,1949945.0
2021-06-26,member,classic_bike,4139,3572715.0
2021-06-25,casual,electric_bike,3518,4169981.0
2021-06-25,casual,classic_bike,3832,6390712.0
2021-06-25,casual,docked_bike,933,2400573.0
2021-06-25,member,electric_bike,3171,2498779.0
2021-06-25,member,classic_bike,5341,4844622.0
2021-06-09,member,electric_bike,4417,3503657.0
2021-06-09,member,classic_bike,9430,8304252.0
2021-06-09,casual,electric_bike,4273,5598767.0
2021-06-09,casual,classic_bike,5255,8466689.0
2021-06-09,casual,docked_bike,1480,4770134.0
2021-06-21,member,electric_bike,3713,2871450.0
2021-06-21,member,classic_bike,8262,6556101.0
2021-06-21,casual,electric_bike,3793,4389343.0
2021-06-21,casual,classic_bike,4582,7214086.0
2021-06-21,casual,docked_bike,1199,4025169.0
2021-06-18,member,electric_bike,3717,3182061.0
2021-06-18,member,classic_bike,9104,7881288.0
2021-06-18,casual,electric_bike,4694,5933057.0
2021-06-18,casual,classic_bike,8367,13313986.0
2021-06-18,casual,docked_bike,2187,6441070.0
2021-06-28,member,electric_bike,3160,2373464.0
2021-06-28,member,classic_bike,6445,5005674.0
2021-06-28,casual,electric_bike,2837,3193987.0
2021-06-28,casual,classic_bike,3055,4470800.0
2021-06-28,casual,docked_bike,820,2408833.0
2021-06-27,member,electric_bike,3553,3444080.0
2021-06-27,member,classic_bike,8312,8262428.0
2021-06-27,casual,electric_bike,5311,7651659.0
2021-06-27,casual,classic_bike,8826,15432848.0
2021-06-27,casual,docked_bike,2614,8552719.0
2021-06-17,member,electric_bike,4255,3384109.0
2021-06-17,member,classic_bike,9480,8055789.0
2021-06-17,casual,electric_bike,4785,5775459.0
2021-06-17,casual,classic_bike,6168,9731795.0
2021-06-17,casual,docked_bike,1616,4488804.0
2021-06-30,member,electric_bike,3434,2660509.0
2021-06-30,member,classic_bike,8022,6441304.0
2021-06-30,casual,electric_bike,2898,3137644.0
2021-06-30,casual,classic_bike,3747,5260317.0
2021-06-30,casual,docked_bike,759,2135609.0
2021-06-12,member,electric_bike,3933,3581899.0
2021-06-12,member,classic_bike,8905,8689188.0
2021-06-12,casual,docked_bike,3230,9155899.0
2021-06-12,casual,electric_bike,6740,8891543.0
2021-06-12,casual,classic_bike,11764,20763402.0
2021-06-01,member,classic_bike,7577,6711200.0
2021-06-01,member,electric_bike,3446,2864603.0
2021-06-01,casual,electric_bike,3376,4681829.0
2021-06-01,casual,classic_bike,3772,6403224.0
2021-06-01,casual,docked_bike,1327,4459327.0
2021-06-06,member,electric_bike,3400,3147102.0
2021-06-06,member,classic_bike,7936,7979406.0
2021-06-06,casual,electric_bike,5801,8922920.0
2021-06-06,casual,classic_bike,9072,17471097.0
2021-06-06,casual,docked_bike,2858,9887880.0
2021-06-11,member,electric_bike,4586,3746821.0
2021-06-11,member,classic_bike,9189,7927755.0
2021-06-11,casual,electric_bike,6045,7492292.0
2021-06-11,casual,classic_bike,7795,13128864.0
2021-06-11,casual,docked_bike,2244,6935923.0
2021-06-20,member,electric_bike,2234,2045332.0
2021-06-20,member,classic_bike,6413,5941923.0
2021-06-20,casual,electric_bike,3101,4029334.0
2021-06-20,casual,classic_bike,7394,13232130.0
2021-06-20,casual,docked_bike,1984,6731819.0
2021-06-14,member,classic_bike,8522,7457862.0
2021-06-14,member,electric_bike,3726,2965963.0
2021-06-14,casual,docked_bike,1586,5193940.0
2021-06-14,casual,electric_bike,4147,5768550.0
2021-06-14,casual,classic_bike,5382,9068311.0
2021-06-16,member,electric_bike,4161,3324216.0
2021-06-16,member,classic_bike,9932,8450822.0
2021-06-16,casual,electric_bike,4262,5322940.0
2021-06-16,casual,classic_bike,5796,9363407.0
2021-06-16,casual,docked_bike,1449,4492792.0
2021-06-15,member,electric_bike,3955,3038923.0
2021-06-15,member,classic_bike,9340,7950416.0
2021-06-15,casual,electric_bike,4146,5198344.0
2021-06-15,casual,classic_bike,5326,8107552.0
2021-06-15,casual,docked_bike,1415,4596844.0
2021-06-19,member,electric_bike,3483,3454566.0
2021-06-19,member,classic_bike,10080,9715467.0
2021-06-19,casual,electric_bike,5499,7872091.0
2021-06-19,casual,classic_bike,13814,24027970.0
2021-06-19,casual,docked_bike,3415,11330522.0
2021-06-24,member,classic_bike,5971,4543776.0
2021-06-24,member,electric_bike,3216,2224636.0
2021-06-24,casual,electric_bike,2724,2839847.0
2021-06-24,casual,classic_bike,2754,4164719.0
2021-06-24,casual,docked_bike,566,1732349.0
2021-07-02,casual,docked_bike,1723,4698590.0
2021-07-02,casual,electric_bike,4913,6083962.0
2021-07-02,casual,classic_bike,7120,11320005.0
2021-07-02,member,classic_bike,8761,7266743.0
2021-07-02,member,electric_bike,4183,3437951.0
2021-07-07,casual,classic_bike,5272,7728036.0
2021-07-07,casual,docked_bike,1199,3061436.0
2021-07-07,casual,electric_bike,4175,5005836.0
2021-07-07,member,classic_bike,8383,6685681.0
2021-07-07,member,electric_bike,3946,3107857.0
2021-07-25,member,classic_bike,8983,8370799.0
2021-07-25,member,electric_bike,2782,2712524.0
2021-07-25,casual,electric_bike,4429,6339041.0
2021-07-25,casual,docked_bike,2721,8146368.0
2021-07-25,casual,classic_bike,11984,19701776.0
2021-07-08,member,classic_bike,8350,6665351.0
2021-07-08,member,electric_bike,4082,3169832.0
2021-07-08,casual,electric_bike,4059,4406702.0
2021-07-08,casual,docked_bike,1015,2653865.0
2021-07-08,casual,classic_bike,5475,7307112.0
2021-07-28,casual,electric_bike,4132,4849461.0
2021-07-28,casual,classic_bike,7089,9750805.0
2021-07-28,casual,docked_bike,1410,3770376.0
2021-07-28,member,classic_bike,9771,7767930.0
2021-07-28,member,electric_bike,3733,3010609.0
2021-07-29,casual,electric_bike,3791,4634441.0
2021-07-29,casual,classic_bike,8130,10775263.0
2021-07-29,casual,docked_bike,1446,4254865.0
2021-07-29,member,classic_bike,9691,7993263.0
2021-07-29,member,electric_bike,3484,2916135.0
2021-07-03,casual,classic_bike,12052,22054082.0
2021-07-03,casual,electric_bike,6151,9188291.0
2021-07-03,casual,docked_bike,3401,10544608.0
2021-07-03,member,classic_bike,7985,8059068.0
2021-07-03,member,electric_bike,3426,3227438.0
2021-07-26,member,classic_bike,9425,7480671.0
2021-07-26,member,electric_bike,3107,2521009.0
2021-07-26,casual,classic_bike,6393,9953895.0
2021-07-26,casual,docked_bike,1408,3983459.0
2021-07-26,casual,electric_bike,3302,4096025.0
2021-07-12,member,classic_bike,7428,5715247.0
2021-07-12,member,electric_bike,3776,2756749.0
2021-07-12,casual,classic_bike,4049,6259972.0
2021-07-12,casual,electric_bike,3545,4190115.0
2021-07-12,casual,docked_bike,1246,3613653.0
2021-07-23,member,classic_bike,8542,6891050.0
2021-07-23,member,electric_bike,3951,3316307.0
2021-07-23,casual,classic_bike,7326,10577085.0
2021-07-23,casual,electric_bike,4728,5691318.0
2021-07-23,casual,docked_bike,1665,4523497.0
2021-07-14,member,classic_bike,9472,7699378.0
2021-07-14,member,electric_bike,4274,3297499.0
2021-07-14,casual,docked_bike,1448,4240240.0
2021-07-14,casual,classic_bike,5801,8303879.0
2021-07-14,casual,electric_bike,4495,5475404.0
2021-07-15,member,classic_bike,7817,5983782.0
2021-07-15,member,electric_bike,3549,2642251.0
2021-07-15,casual,electric_bike,3783,4067607.0
2021-07-15,casual,classic_bike,4710,6021687.0
2021-07-15,casual,docked_bike,992,2683348.0
2021-07-13,member,classic_bike,8660,6892732.0
2021-07-13,member,electric_bike,4089,3000980.0
2021-07-13,casual,electric_bike,4021,4655169.0
2021-07-13,casual,docked_bike,1174,3675156.0
2021-07-13,casual,classic_bike,4925,7077094.0
2021-07-06,casual,docked_bike,1423,4666271.0
2021-07-06,casual,classic_bike,5665,8249558.0
2021-07-06,casual,electric_bike,4439,5595991.0
2021-07-06,member,classic_bike,8168,6688658.0
2021-07-06,member,electric_bike,3915,3086319.0
2021-07-24,casual,docked_bike,2760,8114730.0
2021-07-24,casual,classic_bike,12390,19764016.0
2021-07-24,casual,electric_bike,4767,6334213.0
2021-07-24,member,classic_bike,8538,7638777.0
2021-07-24,member,electric_bike,3190,2870236.0
2021-07-16,member,classic_bike,7792,6177798.0
2021-07-16,member,electric_bike,4362,3374589.0
2021-07-16,casual,classic_bike,5530,7597389.0
2021-07-16,casual,docked_bike,1448,3919820.0
2021-07-16,casual,electric_bike,4861,5373423.0
2021-07-21,member,classic_bike,9725,7861895.0
2021-07-21,member,electric_bike,4229,3397065.0
2021-07-21,casual,docked_bike,1250,3514520.0
2021-07-21,casual,electric_bike,4340,5053056.0
2021-07-21,casual,classic_bike,5879,8091433.0
2021-07-17,casual,electric_bike,6631,9187908.0
2021-07-17,casual,docked_bike,3471,10448375.0
2021-07-17,casual,classic_bike,13387,22681406.0
2021-07-17,member,classic_bike,9643,9103480.0
2021-07-17,member,electric_bike,4100,3708507.0
2021-07-31,member,classic_bike,9337,9016088.0
2021-07-31,member,electric_bike,3508,3310334.0
2021-07-31,casual,docked_bike,3086,9186087.0
2021-07-31,casual,classic_bike,14046,23210149.0
2021-07-31,casual,electric_bike,5728,7995654.0
2021-07-22,member,classic_bike,10030,8014371.0
2021-07-22,member,electric_bike,4035,3216657.0
2021-07-22,casual,docked_bike,1281,4031420.0
2021-07-22,casual,classic_bike,6515,8984799.0
2021-07-22,casual,electric_bike,4231,5120583.0
2021-07-20,member,classic_bike,9372,7584839.0
2021-07-20,member,electric_bike,4551,3556057.0
2021-07-20,casual,electric_bike,5041,6045424.0
2021-07-20,casual,classic_bike,5852,8563498.0
2021-07-20,casual,docked_bike,1398,3944101.0
2021-07-01,member,classic_bike,9427,7784621.0
2021-07-01,member,electric_bike,3956,3241067.0
2021-07-01,casual,docked_bike,1303,3728877.0
2021-07-01,casual,classic_bike,6100,8926368.0
2021-07-01,casual,electric_bike,3941,4731347.0
2021-07-19,casual,classic_bike,5461,8356179.0
2021-07-19,casual,electric_bike,4363,5555903.0
2021-07-19,casual,docked_bike,1591,5356240.0
2021-07-19,member,classic_bike,8445,7049255.0
2021-07-19,member,electric_bike,3994,3180520.0
2021-07-11,member,electric_bike,2272,1817779.0
2021-07-11,member,classic_bike,3755,3180019.0
2021-07-11,casual,classic_bike,3380,4657495.0
2021-07-11,casual,electric_bike,2944,3227554.0
2021-07-11,casual,docked_bike,873,1983808.0
2021-07-04,member,electric_bike,2984,2954684.0
2021-07-04,member,classic_bike,7040,7324147.0
2021-07-04,casual,electric_bike,6322,9802267.0
2021-07-04,casual,classic_bike,12957,24652562.0
2021-07-04,casual,docked_bike,3954,12967202.0
2021-07-09,member,classic_bike,9284,7938977.0
2021-07-09,member,electric_bike,4203,3531006.0
2021-07-09,casual,docked_bike,2044,5972240.0
2021-07-09,casual,electric_bike,5326,6839687.0
2021-07-09,casual,classic_bike,8694,13733035.0
2021-07-10,casual,docked_bike,2124,5824068.0
2021-07-10,casual,classic_bike,8297,12854790.0
2021-07-10,casual,electric_bike,4807,6157148.0
2021-07-10,member,classic_bike,6690,6038548.0
2021-07-10,member,electric_bike,3101,2730374.0
2021-07-05,member,electric_bike,2826,2628835.0
2021-07-05,member,classic_bike,7488,7235274.0
2021-07-05,casual,docked_bike,2822,8988034.0
2021-07-05,casual,classic_bike,9434,17376414.0
2021-07-05,casual,electric_bike,4612,6857800.0
2021-07-30,casual,classic_bike,9202,13259084.0
2021-07-30,casual,electric_bike,5537,6778459.0
2021-07-30,casual,docked_bike,1758,4666698.0
2021-07-30,member,classic_bike,8849,7005831.0
2021-07-30,member,electric_bike,4277,3566194.0
2021-07-18,casual,classic_bike,11469,19648615.0
2021-07-18,casual,docked_bike,2886,8851168.0
2021-07-18,casual,electric_bike,5713,8739925.0
2021-07-18,member,electric_bike,3348,3261701.0
2021-07-18,member,classic_bike,8573,8304000.0
2021-07-27,member,electric_bike,3683,3058592.0
2021-07-27,member,classic_bike,9931,7800566.0
2021-07-27,casual,classic_bike,6503,9229989.0
2021-07-27,casual,docked_bike,1192,3747066.0
2021-07-27,casual,electric_bike,3720,4386122.0
2021-08-10,member,electric_bike,3608,2767075.0
2021-08-10,member,classic_bike,7980,6164449.0
2021-08-10,casual,electric_bike,3490,4014134.0
2021-08-10,casual,classic_bike,4563,5825374.0
2021-08-10,casual,docked_bike,880,2711091.0
2021-08-21,member,electric_bike,3369,3091405.0
2021-08-21,member,classic_bike,8426,7842905.0
2021-08-21,casual,electric_bike,5384,7175034.0
2021-08-21,casual,classic_bike,11928,18894864.0
2021-08-21,casual,docked_bike,2269,6448664.0
2021-08-19,member,electric_bike,3981,3159946.0
2021-08-19,member,classic_bike,9552,7411052.0
2021-08-19,casual,electric_bike,3971,4631322.0
2021-08-19,casual,classic_bike,6459,8714888.0
2021-08-19,casual,docked_bike,1187,3224784.0
2021-08-13,member,electric_bike,4199,3522328.0
2021-08-13,member,classic_bike,9811,8075869.0
2021-08-13,casual,electric_bike,4679,5920767.0
2021-08-13,casual,classic_bike,8260,12068298.0
2021-08-13,casual,docked_bike,1779,4530036.0
2021-08-17,member,electric_bike,4324,3453407.0
2021-08-17,member,classic_bike,9651,7688235.0
2021-08-17,casual,electric_bike,4180,4842400.0
2021-08-17,casual,classic_bike,5570,8128641.0
2021-08-17,casual,docked_bike,1114,2794324.0
2021-08-04,member,electric_bike,4429,3576556.0
2021-08-04,member,classic_bike,9248,7443832.0
2021-08-04,casual,classic_bike,5805,8222781.0
2021-08-04,casual,electric_bike,4464,5473642.0
2021-08-04,casual,docked_bike,1256,3638642.0
2021-08-01,member,electric_bike,3198,3033535.0
2021-08-01,member,classic_bike,7885,7367988.0
2021-08-01,casual,electric_bike,5605,7958849.0
2021-08-01,casual,classic_bike,11072,18680095.0
2021-08-01,casual,docked_bike,2268,6640382.0
2021-08-05,member,electric_bike,4273,3492020.0
2021-08-05,member,classic_bike,9407,7623757.0
2021-08-05,casual,electric_bike,4527,5441568.0
2021-08-05,casual,classic_bike,6676,9390782.0
2021-08-05,casual,docked_bike,1321,3996194.0
2021-08-06,member,electric_bike,3783,3110899.0
2021-08-06,member,classic_bike,8716,7001734.0
2021-08-06,casual,electric_bike,4620,5610313.0
2021-08-06,casual,classic_bike,8135,11884438.0
2021-08-06,casual,docked_bike,1600,4710414.0
2021-08-30,member,electric_bike,3897,3088574.0
2021-08-30,member,classic_bike,9051,6935784.0
2021-08-30,casual,electric_bike,3603,4331039.0
2021-08-30,casual,classic_bike,5078,6978654.0
2021-08-30,casual,docked_bike,927,2635605.0
2021-08-16,member,electric_bike,4002,3319283.0
2021-08-16,member,classic_bike,8695,7023701.0
2021-08-16,casual,electric_bike,4054,5168602.0
2021-08-16,casual,classic_bike,5351,8122863.0
2021-08-16,casual,docked_bike,1323,3741119.0
2021-08-24,member,electric_bike,3575,2448887.0
2021-08-24,member,classic_bike,7122,4937548.0
2021-08-24,casual,electric_bike,2988,2989216.0
2021-08-24,casual,classic_bike,3235,4248068.0
2021-08-24,casual,docked_bike,564,1876915.0
2021-08-18,member,electric_bike,4197,3512244.0
2021-08-18,member,classic_bike,9897,7747427.0
2021-08-18,casual,electric_bike,3887,4547288.0
2021-08-18,casual,classic_bike,6130,8530956.0
2021-08-18,casual,docked_bike,1084,3101284.0
2021-08-08,member,classic_bike,7493,6917357.0
2021-08-08,member,electric_bike,3182,3073972.0
2021-08-08,casual,electric_bike,5072,6968970.0
2021-08-08,casual,classic_bike,9613,15881986.0
2021-08-08,casual,docked_bike,2061,6199710.0
2021-08-07,member,electric_bike,3530,3544884.0
2021-08-07,member,classic_bike,9332,8712068.0
2021-08-07,casual,electric_bike,6084,8207211.0
2021-08-07,casual,classic_bike,13803,22807085.0
2021-08-07,casual,docked_bike,2801,7676945.0
2021-08-02,member,electric_bike,3689,3078663.0
2021-08-02,member,classic_bike,8400,6844621.0
2021-08-02,casual,electric_bike,4154,5360162.0
2021-08-02,casual,classic_bike,5748,8930559.0
2021-08-02,casual,docked_bike,1299,3948397.0
2021-08-27,member,classic_bike,8919,7209361.0
2021-08-27,member,electric_bike,4620,3651743.0
2021-08-27,casual,electric_bike,5420,6361015.0
2021-08-27,casual,classic_bike,7446,10239470.0
2021-08-27,casual,docked_bike,1302,3462546.0
2021-08-28,member,electric_bike,3840,3480229.0
2021-08-28,member,classic_bike,8525,7705675.0
2021-08-28,casual,electric_bike,5443,7137267.0
2021-08-28,casual,classic_bike,10960,16933991.0
2021-08-28,casual,docked_bike,1937,5831000.0
2021-08-03,member,electric_bike,4328,3473379.0
2021-08-03,member,classic_bike,9027,7229177.0
2021-08-03,casual,electric_bike,4615,6027092.0
2021-08-03,casual,classic_bike,5486,8197464.0
2021-08-03,casual,docked_bike,1301,3906150.0
2021-08-22,member,electric_bike,3117,3172961.0
2021-08-22,member,classic_bike,8668,8496031.0
2021-08-22,casual,electric_bike,4962,7468485.0
2021-08-22,casual,classic_bike,11229,19954417.0
2021-08-22,casual,docked_bike,2308,7494810.0
2021-08-14,member,electric_bike,3540,3579969.0
2021-08-14,member,classic_bike,10775,10646896.0
2021-08-14,casual,electric_bike,5204,7298924.0
2021-08-14,casual,classic_bike,14972,25224065.0
2021-08-14,casual,docked_bike,2800,7969059.0
2021-08-11,member,electric_bike,3604,2854671.0
2021-08-11,member,classic_bike,8630,6834647.0
2021-08-11,casual,electric_bike,3289,3622328.0
2021-08-11,casual,classic_bike,4807,5877137.0
2021-08-11,casual,docked_bike,880,2501153.0
2021-08-15,member,electric_bike,3457,3517257.0
2021-08-15,member,classic_bike,8940,8714402.0
2021-08-15,casual,electric_bike,5178,7832644.0
2021-08-15,casual,classic_bike,11411,19390216.0
2021-08-15,casual,docked_bike,2373,7321905.0
2021-08-29,member,electric_bike,3105,2766202.0
2021-08-29,member,classic_bike,7362,6421922.0
2021-08-29,casual,electric_bike,4121,5563565.0
2021-08-29,casual,classic_bike,7492,11789552.0
2021-08-29,casual,docked_bike,1453,4301010.0
2021-08-12,member,electric_bike,3564,2837699.0
2021-08-12,member,classic_bike,9533,7406334.0
2021-08-12,casual,electric_bike,3812,4621353.0
2021-08-12,casual,classic_bike,6024,8216777.0
2021-08-12,casual,docked_bike,1100,2905412.0
2021-08-25,member,electric_bike,3903,2801385.0
2021-08-25,member,classic_bike,8308,6199293.0
2021-08-25,casual,electric_bike,3520,3707222.0
2021-08-25,casual,classic_bike,4231,5181271.0
2021-08-25,casual,docked_bike,631,1828093.0
2021-08-09,member,electric_bike,3083,2278343.0
2021-08-09,member,classic_bike,6451,4754436.0
2021-08-09,casual,electric_bike,3150,3730477.0
2021-08-09,casual,classic_bike,3692,4828990.0
2021-08-09,casual,docked_bike,692,1767969.0
2021-08-31,casual,electric_bike,3943,4258675.0
2021-08-31,casual,classic_bike,4601,5550699.0
2021-08-31,casual,docked_bike,730,1886059.0
2021-08-31,member,electric_bike,4509,3424081.0
2021-08-31,member,classic_bike,9473,7235898.0
2021-08-23,casual,electric_bike,4299,5632984.0
2021-08-23,casual,classic_bike,5284,7955647.0
2021-08-23,casual,docked_bike,1119,3609989.0
2021-08-23,member,electric_bike,4004,3209649.0
2021-08-23,member,classic_bike,8886,6942835.0
2021-08-20,casual,electric_bike,5131,6250537.0
2021-08-20,casual,classic_bike,8437,12299077.0
2021-08-20,casual,docked_bike,1603,4314794.0
2021-08-20,member,electric_bike,4193,3595807.0
2021-08-20,member,classic_bike,8948,7197499.0
2021-08-26,casual,electric_bike,4734,5496107.0
2021-08-26,casual,classic_bike,6112,8485940.0
2021-08-26,casual,docked_bike,999,3118973.0
2021-08-26,member,electric_bike,4513,3582686.0
2021-08-26,member,classic_bike,9849,7668627.0
2021-09-28,casual,electric_bike,4174,4324931.0
2021-09-28,casual,classic_bike,3673,4701156.0
2021-09-28,casual,docked_bike,525,1631843.0
2021-09-28,member,electric_bike,5188,3793990.0
2021-09-28,member,classic_bike,9185,6882227.0
2021-09-27,casual,electric_bike,4017,4468158.0
2021-09-27,casual,docked_bike,674,1871938.0
2021-09-27,casual,classic_bike,3774,5485795.0
2021-09-27,member,electric_bike,4823,3597317.0
2021-09-27,member,classic_bike,8390,6589214.0
2021-09-29,casual,electric_bike,4019,4097506.0
2021-09-29,casual,classic_bike,4270,5260740.0
2021-09-29,casual,docked_bike,507,1412411.0
2021-09-29,member,electric_bike,4910,3751560.0
2021-09-29,member,classic_bike,9902,7587793.0
2021-09-11,casual,electric_bike,5534,7384659.0
2021-09-11,casual,classic_bike,11751,18943808.0
2021-09-11,casual,docked_bike,2239,6551425.0
2021-09-11,member,electric_bike,3848,3449644.0
2021-09-11,member,classic_bike,9406,8340618.0
2021-09-08,casual,electric_bike,3796,4105701.0
2021-09-08,casual,docked_bike,771,1873967.0
2021-09-08,casual,classic_bike,5222,7148280.0
2021-09-08,member,electric_bike,4291,3424533.0
2021-09-08,member,classic_bike,10353,8162600.0
2021-09-03,casual,electric_bike,4609,5191402.0
2021-09-03,casual,classic_bike,6076,8354653.0
2021-09-03,casual,docked_bike,1218,3244386.0
2021-09-03,member,electric_bike,4154,3199298.0
2021-09-03,member,classic_bike,7939,6366360.0
2021-09-02,casual,electric_bike,4166,4859543.0
2021-09-02,casual,classic_bike,5915,7747832.0
2021-09-02,casual,docked_bike,904,2475353.0
2021-09-02,member,electric_bike,4166,3350299.0
2021-09-02,member,classic_bike,9809,7509805.0
2021-09-16,casual,electric_bike,4424,5085438.0
2021-09-16,casual,classic_bike,6805,9072082.0
2021-09-16,casual,docked_bike,974,2720163.0
2021-09-16,member,electric_bike,4437,3582881.0
2021-09-16,member,classic_bike,10506,8441113.0
2021-09-15,casual,electric_bike,3646,4065428.0
2021-09-15,casual,classic_bike,5754,7438118.0
2021-09-15,casual,docked_bike,803,2297763.0
2021-09-15,member,electric_bike,3852,3124941.0
2021-09-15,member,classic_bike,10780,8136071.0
2021-09-01,member,electric_bike,4201,3348616.0
2021-09-01,member,classic_bike,10492,8210530.0
2021-09-01,casual,electric_bike,3858,4367897.0
2021-09-01,casual,classic_bike,5711,7356628.0
2021-09-01,casual,docked_bike,747,1854679.0
2021-09-25,casual,electric_bike,6056,7635942.0
2021-09-25,casual,classic_bike,9706,14759481.0
2021-09-25,casual,docked_bike,1945,5288439.0
2021-09-25,member,electric_bike,4309,3776816.0
2021-09-25,member,classic_bike,8433,7456459.0
2021-09-06,casual,electric_bike,5177,7854656.0
2021-09-06,casual,classic_bike,10535,19291759.0
2021-09-06,casual,docked_bike,2218,7614146.0
2021-09-06,member,electric_bike,3122,3167506.0
2021-09-06,member,classic_bike,7958,7811726.0
2021-09-05,casual,classic_bike,12916,24002689.0
2021-09-05,casual,electric_bike,5772,9119068.0
2021-09-05,casual,docked_bike,2960,9819280.0
2021-09-05,member,electric_bike,3324,3307222.0
2021-09-05,member,classic_bike,7855,8025593.0
2021-09-04,casual,electric_bike,5113,6679871.0
2021-09-04,casual,classic_bike,9787,16134132.0
2021-09-04,casual,docked_bike,2247,6722036.0
2021-09-04,member,electric_bike,3443,3117935.0
2021-09-04,member,classic_bike,7242,6410921.0
2021-09-30,casual,electric_bike,4406,4736651.0
2021-09-30,casual,classic_bike,4248,5124338.0
2021-09-30,casual,docked_bike,562,1395633.0
2021-09-30,member,electric_bike,5154,3946822.0
2021-09-30,member,classic_bike,9694,7068589.0
2021-09-23,casual,electric_bike,3572,3439311.0
2021-09-23,casual,classic_bike,3667,4295044.0
2021-09-23,casual,docked_bike,428,1068120.0
2021-09-23,member,electric_bike,4453,3304806.0
2021-09-23,member,classic_bike,8600,6111426.0
2021-09-17,casual,electric_bike,4930,5786299.0
2021-09-17,casual,classic_bike,7307,10842976.0
2021-09-17,casual,docked_bike,1359,3444569.0
2021-09-17,member,electric_bike,4240,3601406.0
2021-09-17,member,classic_bike,9150,7572184.0
2021-09-18,casual,electric_bike,6055,8198564.0
2021-09-18,casual,classic_bike,11384,19055186.0
2021-09-18,casual,docked_bike,2431,7107844.0
2021-09-18,member,electric_bike,3949,3646208.0
2021-09-18,member,classic_bike,9174,8731411.0
2021-09-21,casual,electric_bike,3259,3256955.0
2021-09-21,casual,classic_bike,3004,3366987.0
2021-09-21,casual,docked_bike,390,1060467.0
2021-09-21,member,electric_bike,4160,2948046.0
2021-09-21,member,classic_bike,7482,5219027.0
2021-09-20,casual,electric_bike,3751,3990339.0
2021-09-20,casual,docked_bike,675,1765595.0
2021-09-20,casual,classic_bike,3660,4824743.0
2021-09-20,member,electric_bike,4130,3103390.0
2021-09-20,member,classic_bike,7828,5767964.0
2021-09-26,casual,electric_bike,5528,7388875.0
2021-09-26,casual,classic_bike,7739,13021751.0
2021-09-26,casual,docked_bike,1632,5009893.0
2021-09-26,member,electric_bike,4163,3606173.0
2021-09-26,member,classic_bike,7621,6965554.0
2021-09-24,casual,electric_bike,4740,5021209.0
2021-09-24,casual,classic_bike,5873,8025915.0
2021-09-24,casual,docked_bike,943,2219543.0
2021-09-24,member,electric_bike,4755,3823564.0
2021-09-24,member,classic_bike,8626,6908994.0
2021-09-14,casual,electric_bike,3600,3930293.0
2021-09-14,casual,classic_bike,4683,5770534.0
2021-09-14,casual,docked_bike,761,1988534.0
2021-09-14,member,electric_bike,4325,3304355.0
2021-09-14,member,classic_bike,9978,7507753.0
2021-09-13,casual,electric_bike,3818,4471112.0
2021-09-13,casual,classic_bike,4225,6002370.0
2021-09-13,casual,docked_bike,874,2622236.0
2021-09-13,member,electric_bike,4226,3318799.0
2021-09-13,member,classic_bike,8696,6600711.0
2021-09-07,casual,electric_bike,3326,3442668.0
2021-09-07,casual,classic_bike,3750,4642045.0
2021-09-07,casual,docked_bike,646,1730657.0
2021-09-07,member,electric_bike,3924,2854724.0
2021-09-07,member,classic_bike,7750,5700982.0
2021-09-12,casual,electric_bike,4533,5955343.0
